CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
57448,53,Female,37,18,4,27,Premium,Annual,419,14,1
25136,42,Male,57,3,0,10,Standard,Quarterly,715,20,0
41757,28,Male,58,26,8,25,Standard,Annual,395,6,1
52305,53,Male,36,1,9,16,Standard,Annual,528,23,1
29718,22,Female,57,2,0,22,Standard,Quarterly,510,20,0
43549,51,Male,24,5,6,2,Basic,Annual,728,15,1
33206,50,Female,37,16,1,2,Standard,Monthly,453,19,0
62044,43,Male,52,8,8,24,Standard,Quarterly,491,25,1
26381,65,Female,59,19,5,22,Basic,Monthly,369,4,1
63431,45,Female,41,30,9,16,Standard,Monthly,512,29,1
31219,64,Male,59,1,1,5,Basic,Quarterly,370,19,0
15927,48,Male,10,16,3,9,Basic,Annual,922,13,0
39200,32,Male,47,14,5,8,Basic,Annual,123,29,0
8626,18,Female,15,21,3,15,Premium,Monthly,999,14,0
25105,65,Female,58,2,4,17,Basic,Quarterly,278,23,1
19143,41,Female,55,30,2,24,Standard,Quarterly,120,14,1
31741,23,Female,13,19,6,0,Basic,Quarterly,178,26,0
16572,28,Female,57,25,0,10,Premium,Annual,290,25,0
52473,25,Female,34,9,9,20,Basic,Quarterly,840,18,1
34061,18,Male,38,26,6,4,Premium,Annual,687,2,0
59031,55,Male,4,2,6,6,Basic,Monthly,808,30,1
7856,58,Male,47,1,5,3,Premium,Annual,198,19,1
61950,54,Female,45,28,6,30,Premium,Monthly,894,26,1
33360,57,Male,41,11,7,18,Basic,Annual,793,8,1
50514,32,Female,51,24,7,29,Premium,Annual,409,7,1
21574,55,Female,16,17,6,30,Standard,Annual,735,16,0
37906,27,Male,27,9,4,30,Basic,Monthly,992,28,0
14781,59,Male,53,9,6,12,Standard,Quarterly,567,16,0
10585,42,Female,8,2,3,17,Standard,Quarterly,506,24,0
47574,26,Male,30,15,8,23,Basic,Monthly,662,9,1
26798,53,Male,8,30,10,5,Basic,Annual,326,27,0
34109,34,Female,59,26,2,22,Basic,Monthly,718,5,1
16166,21,Male,18,21,0,15,Premium,Monthly,835,15,0
10716,55,Male,57,24,3,4,Premium,Quarterly,968,20,0
25855,37,Female,25,18,1,8,Basic,Monthly,302,9,0
58489,56,Female,15,25,0,21,Standard,Annual,246,26,1
31369,58,Female,22,26,8,25,Basic,Monthly,900,5,1
36428,18,Female,11,22,1,5,Premium,Monthly,568,18,0
15609,54,Male,39,7,2,17,Standard,Quarterly,346,20,0
61052,49,Male,29,21,10,19,Basic,Monthly,927,17,1
13249,21,Male,11,20,0,29,Premium,Quarterly,561,28,0
9002,65,Male,26,9,1,19,Basic,Annual,462,3,0
1213,31,Female,11,15,5,7,Basic,Quarterly,678,3,0
4980,28,Female,45,16,8,13,Premium,Annual,791,14,0
37657,62,Male,36,12,8,7,Premium,Annual,900,25,0
34242,61,Male,9,12,8,22,Basic,Annual,996,12,0
18345,28,Male,42,1,6,8,Standard,Monthly,869,2,0
31154,46,Male,48,8,7,27,Basic,Annual,343,16,1
24755,32,Female,27,22,0,29,Basic,Quarterly,930,12,0
32376,47,Female,1,6,7,25,Premium,Monthly,245,26,1
50793,41,Female,15,8,0,21,Basic,Annual,446,8,1
29658,38,Male,5,2,9,30,Standard,Annual,570,8,1
56214,47,Female,10,17,2,27,Basic,Monthly,808,18,1
61212,60,Male,41,24,7,24,Standard,Quarterly,984,10,1
14124,37,Female,17,18,0,24,Premium,Monthly,137,24,1
51969,63,Female,13,28,7,24,Standard,Quarterly,447,22,1
40984,64,Female,22,4,4,7,Standard,Monthly,851,13,1
38670,48,Female,48,23,5,19,Premium,Monthly,302,30,1
1096,49,Male,11,22,8,4,Premium,Annual,968,5,0
21020,55,Male,55,9,10,25,Premium,Annual,150,27,1
14739,52,Male,3,4,0,19,Basic,Monthly,447,7,0
13883,27,Male,36,24,3,27,Standard,Monthly,698,16,0
60616,22,Female,54,3,5,25,Standard,Annual,333,1,1
19925,49,Female,54,28,0,10,Premium,Quarterly,371,29,0
38645,51,Male,55,18,7,23,Premium,Quarterly,681,6,1
51263,58,Female,27,29,2,28,Basic,Monthly,905,1,1
18768,62,Male,18,10,2,8,Premium,Annual,166,9,0
7042,46,Male,56,10,3,24,Basic,Annual,110,10,0
64185,51,Female,52,17,10,28,Basic,Annual,601,5,1
1161,32,Female,23,26,4,8,Premium,Monthly,617,24,0
48584,65,Male,42,23,5,22,Basic,Annual,372,21,1
15446,55,Male,15,3,6,7,Premium,Quarterly,967,13,1
59318,25,Female,4,21,0,22,Standard,Quarterly,475,24,1
56444,58,Male,28,29,7,22,Premium,Monthly,928,13,1
56755,39,Male,40,25,6,19,Standard,Annual,984,28,1
38071,24,Male,6,9,1,19,Standard,Monthly,551,4,0
2769,55,Male,15,2,9,18,Premium,Quarterly,523,30,1
46128,36,Male,43,14,5,25,Premium,Monthly,181,4,1
34342,63,Male,53,12,5,9,Premium,Annual,628,29,0
47656,26,Male,60,17,7,30,Standard,Monthly,140,5,1
27074,60,Female,44,30,7,7,Standard,Monthly,865,2,0
21469,31,Female,44,12,0,5,Standard,Quarterly,609,15,0
3952,18,Female,44,5,5,14,Standard,Monthly,398,19,0
52516,58,Female,13,17,7,27,Premium,Quarterly,169,9,1
8096,34,Male,8,8,3,4,Basic,Annual,558,15,0
36136,44,Male,49,12,8,1,Premium,Quarterly,380,19,0
46337,60,Male,25,11,6,21,Standard,Monthly,927,5,1
61522,23,Female,48,9,7,19,Standard,Monthly,812,2,1
13436,27,Male,55,26,6,23,Standard,Quarterly,163,20,1
50482,57,Female,56,17,8,21,Standard,Annual,862,1,1
20301,39,Female,42,3,5,18,Basic,Monthly,622,21,1
20157,42,Male,46,28,8,3,Basic,Quarterly,215,24,0
21869,63,Female,13,12,6,3,Basic,Monthly,578,7,0
22466,20,Male,45,2,0,29,Basic,Annual,568,23,0
53410,54,Female,36,8,4,27,Basic,Monthly,950,7,1
29766,18,Female,54,3,3,18,Standard,Quarterly,513,15,0
61965,42,Female,19,13,1,29,Premium,Annual,245,18,1
11543,56,Male,21,9,0,27,Premium,Monthly,547,18,0
26463,23,Male,49,2,9,11,Basic,Annual,375,3,0
17008,22,Male,4,22,0,6,Standard,Annual,261,4,0
8010,32,Female,19,6,7,17,Standard,Monthly,515,17,0
31542,53,Male,52,10,5,4,Premium,Quarterly,447,29,0
54093,57,Female,34,25,2,28,Basic,Quarterly,140,5,1
42300,22,Male,22,11,0,23,Premium,Annual,273,2,0
64193,57,Female,5,1,0,10,Basic,Quarterly,573,6,1
30414,54,Female,10,15,0,28,Standard,Quarterly,261,25,1
42037,37,Male,56,4,7,30,Standard,Monthly,186,16,1
19465,54,Female,13,9,4,16,Standard,Quarterly,897,23,0
45279,21,Male,27,14,4,9,Standard,Monthly,773,20,0
44755,32,Female,24,13,6,27,Standard,Monthly,225,19,1
50654,29,Female,36,30,5,20,Premium,Monthly,304,27,1
37764,27,Male,29,21,6,19,Basic,Annual,639,1,1
42550,42,Female,8,30,6,7,Standard,Monthly,875,6,0
63505,28,Male,55,24,9,17,Premium,Quarterly,917,27,1
22516,36,Female,12,26,10,26,Standard,Monthly,803,15,1
44519,59,Female,18,18,5,7,Premium,Monthly,910,13,0
14440,22,Male,38,13,0,27,Premium,Quarterly,126,15,0
17166,54,Male,27,13,10,11,Premium,Monthly,520,21,0
20055,23,Female,24,25,8,12,Premium,Quarterly,129,5,0
24155,48,Male,32,12,1,0,Basic,Quarterly,342,24,0
30286,24,Male,20,17,9,6,Premium,Annual,981,5,0
41477,54,Female,37,14,9,12,Premium,Quarterly,717,15,0
41633,26,Male,11,27,4,7,Standard,Monthly,406,20,0
33869,57,Female,29,15,3,9,Standard,Annual,483,23,0
26708,61,Female,18,28,0,26,Standard,Monthly,314,25,1
4577,20,Female,39,22,1,17,Standard,Annual,233,15,0
3236,48,Female,50,2,2,12,Premium,Annual,173,10,1
61571,52,Female,15,2,8,19,Premium,Quarterly,900,19,1
20570,32,Male,58,9,7,25,Standard,Quarterly,440,30,1
55636,53,Female,12,16,4,26,Basic,Monthly,944,28,1
4723,49,Male,26,15,3,19,Premium,Annual,985,2,0
47851,45,Female,29,4,0,28,Basic,Monthly,777,10,1
28585,61,Male,13,19,3,21,Premium,Quarterly,133,22,0
20623,42,Female,46,4,2,29,Basic,Quarterly,856,23,0
61395,40,Female,54,1,5,30,Premium,Annual,279,21,1
38035,18,Female,10,6,7,28,Premium,Monthly,615,15,1
48095,22,Female,36,25,8,27,Standard,Annual,350,17,1
7033,46,Male,56,18,4,21,Basic,Annual,587,19,0
38620,41,Female,33,8,4,19,Basic,Annual,798,10,0
330,59,Male,7,30,10,21,Standard,Annual,285,4,0
53291,53,Female,12,8,8,21,Premium,Quarterly,276,11,1
50625,44,Male,26,17,9,27,Premium,Monthly,481,25,1
57735,65,Female,47,23,8,16,Standard,Monthly,704,25,1
37291,28,Male,7,30,1,5,Standard,Quarterly,882,17,0
56815,37,Female,35,25,7,17,Basic,Quarterly,781,9,1
33618,37,Male,56,29,3,14,Premium,Monthly,695,18,0
33127,59,Male,16,1,5,25,Standard,Annual,300,14,1
25118,19,Male,44,20,9,20,Basic,Annual,437,13,1
7400,48,Male,40,10,0,25,Premium,Monthly,585,17,0
18595,56,Male,36,4,10,19,Premium,Annual,543,5,1
29251,26,Male,13,25,1,14,Standard,Annual,585,15,0
19587,57,Male,57,22,4,30,Standard,Annual,244,3,0
5608,34,Female,9,27,4,6,Standard,Annual,275,9,0
62696,50,Female,48,7,0,22,Premium,Monthly,967,15,1
3149,22,Female,42,15,6,2,Standard,Monthly,573,25,0
34053,26,Male,29,30,8,28,Premium,Monthly,863,15,1
44385,39,Female,8,15,0,21,Basic,Quarterly,249,4,1
8607,35,Male,58,17,7,0,Premium,Annual,736,27,0
19978,58,Male,28,26,9,27,Basic,Quarterly,495,2,1
49306,44,Female,28,25,1,27,Basic,Monthly,205,15,1
63976,61,Female,54,10,9,25,Premium,Monthly,577,4,1
25464,48,Female,28,12,0,11,Standard,Quarterly,639,12,0
210,48,Male,36,19,1,13,Premium,Annual,140,28,0
45483,53,Male,7,20,0,0,Standard,Monthly,429,17,0
3272,24,Male,31,25,2,29,Premium,Monthly,187,28,0
37486,31,Male,22,18,4,10,Premium,Monthly,627,17,0
43055,47,Male,55,22,7,2,Standard,Annual,478,10,0
1005,41,Male,32,12,3,15,Standard,Monthly,856,29,0
19744,18,Male,4,7,4,10,Basic,Annual,289,25,0
58186,43,Female,55,16,6,24,Basic,Quarterly,867,4,1
13519,63,Male,16,15,8,27,Basic,Quarterly,707,27,0
10533,28,Male,27,2,6,23,Standard,Annual,484,24,1
48016,44,Female,16,9,3,23,Standard,Annual,273,17,1
27458,18,Female,24,15,9,30,Premium,Annual,933,29,1
60797,53,Male,10,3,10,4,Standard,Monthly,381,30,1
44240,45,Male,53,20,3,14,Premium,Monthly,300,8,0
28761,36,Male,51,21,5,10,Premium,Monthly,416,12,0
11526,23,Female,40,30,7,23,Premium,Monthly,239,25,1
58211,50,Male,57,5,10,29,Premium,Monthly,530,20,1
31825,61,Male,60,7,4,29,Basic,Quarterly,931,21,0
6213,50,Female,2,30,8,10,Premium,Monthly,904,4,0
54574,35,Female,2,19,6,29,Standard,Monthly,427,17,1
36311,44,Female,6,2,5,26,Premium,Quarterly,454,9,1
4103,21,Female,10,5,10,18,Premium,Monthly,357,21,0
33022,21,Female,52,28,6,7,Basic,Quarterly,818,20,0
56675,20,Male,56,21,6,18,Premium,Monthly,555,4,1
64222,21,Male,28,2,10,7,Basic,Annual,156,20,1
9341,45,Male,26,19,3,29,Standard,Monthly,517,11,0
18527,40,Female,51,23,4,14,Basic,Quarterly,602,9,0
55848,56,Male,39,14,5,27,Premium,Annual,604,17,1
6404,51,Female,17,29,10,7,Standard,Annual,541,21,0
12044,65,Female,51,1,8,17,Standard,Annual,449,8,1
7633,32,Male,6,21,5,15,Premium,Monthly,461,10,0
1729,55,Male,52,7,3,13,Basic,Monthly,943,11,0
18056,26,Male,54,19,2,10,Premium,Monthly,133,4,0
1869,60,Female,49,27,0,28,Basic,Quarterly,288,28,1
53920,49,Male,29,10,9,20,Premium,Annual,499,25,1
14678,36,Female,25,8,3,27,Premium,Quarterly,956,21,0
31477,53,Male,1,13,0,17,Basic,Annual,427,16,0
11442,34,Male,53,11,10,16,Basic,Monthly,130,26,1
40824,24,Male,28,25,2,8,Premium,Monthly,109,16,0
47362,31,Female,45,1,8,19,Basic,Quarterly,598,21,1
1972,43,Male,5,7,8,16,Basic,Quarterly,791,6,0
40137,47,Male,23,17,4,27,Basic,Annual,710,10,0
61286,31,Female,46,23,2,26,Basic,Monthly,293,14,1
20068,32,Male,49,26,3,4,Basic,Annual,381,12,0
48849,18,Female,27,1,4,30,Standard,Quarterly,194,22,1
45824,56,Female,27,13,7,29,Standard,Quarterly,386,1,1
15589,64,Male,46,11,7,23,Standard,Quarterly,532,23,1
695,65,Female,6,29,0,19,Premium,Annual,267,21,0
22114,43,Male,23,28,1,30,Premium,Monthly,899,3,0
12048,44,Female,4,21,7,29,Standard,Quarterly,979,21,0
25738,37,Male,21,20,7,12,Basic,Annual,273,14,0
17974,38,Female,47,8,8,28,Standard,Quarterly,222,12,1
37821,21,Male,24,22,0,17,Basic,Annual,911,14,0
35053,47,Female,32,8,2,20,Basic,Monthly,353,4,0
51714,60,Female,58,4,8,2,Premium,Monthly,224,12,1
32350,42,Male,50,9,1,13,Standard,Monthly,679,5,0
25575,43,Male,30,21,7,28,Basic,Annual,593,11,1
35863,19,Female,34,11,2,1,Premium,Quarterly,767,17,0
34446,51,Female,38,9,8,0,Standard,Monthly,694,8,0
2115,48,Female,57,30,1,12,Standard,Monthly,278,4,0
3630,35,Male,53,19,3,9,Premium,Quarterly,217,21,0
18658,22,Female,41,26,4,5,Standard,Monthly,755,1,0
27704,22,Female,17,22,5,14,Basic,Quarterly,917,29,0
62068,55,Female,48,3,5,25,Standard,Monthly,524,29,1
63572,27,Female,39,10,9,26,Standard,Monthly,938,6,1
40795,33,Female,44,8,4,1,Standard,Annual,746,10,0
11293,38,Female,41,12,5,16,Basic,Monthly,472,28,1
37810,49,Male,47,9,5,10,Standard,Quarterly,626,25,0
52755,32,Female,18,23,3,23,Premium,Quarterly,258,20,1
36332,24,Male,45,21,0,14,Standard,Annual,736,18,0
52463,58,Male,37,2,1,2,Basic,Annual,186,11,1
19670,22,Male,32,7,6,19,Basic,Monthly,757,22,1
29049,61,Male,45,25,0,7,Standard,Monthly,516,9,0
42723,25,Female,52,30,5,6,Premium,Annual,905,13,0
40707,62,Male,11,9,4,10,Basic,Annual,746,21,0
39081,39,Female,6,24,6,3,Basic,Monthly,848,12,0
26373,39,Female,21,11,1,3,Basic,Monthly,744,3,0
44872,30,Female,17,6,1,16,Standard,Annual,518,22,0
27917,46,Female,21,24,5,8,Premium,Annual,652,3,0
54271,19,Female,54,3,8,24,Premium,Annual,350,15,1
44773,27,Female,16,10,6,5,Premium,Annual,801,15,0
17041,27,Female,48,11,2,9,Standard,Quarterly,315,11,0
43152,18,Female,59,6,7,1,Basic,Quarterly,501,12,0
39453,47,Female,41,7,3,21,Standard,Annual,962,11,0
60862,57,Male,24,4,10,14,Basic,Annual,281,9,1
40955,43,Female,10,19,3,29,Basic,Annual,446,23,1
58437,28,Female,18,4,7,22,Standard,Monthly,520,17,1
60188,36,Male,31,24,9,18,Basic,Quarterly,890,16,1
44400,60,Male,45,23,4,29,Premium,Annual,831,13,0
60432,61,Male,34,23,9,27,Premium,Quarterly,496,2,1
2485,50,Male,54,18,3,9,Standard,Quarterly,131,17,0
45803,55,Female,28,28,1,30,Premium,Monthly,769,29,1
60179,51,Female,43,13,8,28,Standard,Annual,946,28,1
48775,46,Female,6,2,8,22,Premium,Annual,198,12,1
28073,53,Female,59,16,4,18,Standard,Monthly,669,18,0
39974,61,Male,50,7,2,26,Standard,Monthly,149,21,0
57042,48,Female,4,24,10,28,Premium,Monthly,451,15,1
38736,33,Female,59,26,0,6,Standard,Monthly,948,5,0
38911,61,Male,21,1,1,27,Basic,Quarterly,598,2,0
29456,24,Male,29,6,0,15,Standard,Quarterly,579,26,0
50105,31,Male,60,30,8,28,Standard,Quarterly,123,2,1
45949,40,Female,43,13,5,16,Premium,Quarterly,571,23,1
25746,49,Female,3,4,0,7,Standard,Quarterly,326,20,0
61083,65,Female,49,22,3,27,Standard,Quarterly,105,25,1
3410,45,Female,35,28,6,17,Standard,Quarterly,299,27,1
21160,20,Male,59,29,0,15,Premium,Annual,129,4,0
42679,47,Male,25,25,6,28,Basic,Monthly,452,7,1
58640,44,Female,47,3,8,28,Premium,Annual,252,24,1
10746,22,Female,60,25,9,26,Standard,Quarterly,465,1,1
7193,31,Male,55,15,0,1,Standard,Annual,328,12,0
26618,38,Male,51,22,9,17,Standard,Quarterly,117,18,1
387,54,Male,41,21,2,17,Standard,Monthly,420,21,0
33928,36,Female,38,27,5,7,Basic,Monthly,701,22,0
57233,51,Female,7,30,7,24,Standard,Quarterly,422,11,1
59307,59,Male,60,11,5,26,Premium,Quarterly,236,28,1
14675,50,Male,45,25,9,9,Premium,Quarterly,796,10,0
41793,46,Male,1,5,9,27,Premium,Quarterly,427,25,0
15186,47,Male,31,9,3,15,Standard,Quarterly,832,9,0
37553,45,Male,13,14,8,18,Basic,Quarterly,564,29,0
7954,37,Female,39,1,10,24,Premium,Annual,370,15,1
61283,36,Male,49,24,9,20,Standard,Monthly,850,21,1
8119,47,Female,49,1,4,16,Basic,Monthly,849,1,0
46889,44,Female,44,7,5,27,Standard,Annual,906,4,1
4300,59,Female,17,27,2,15,Standard,Quarterly,421,18,0
52227,28,Female,3,15,9,26,Basic,Monthly,213,11,1
50299,44,Male,29,15,10,24,Standard,Monthly,953,3,1
46717,29,Male,30,22,10,20,Basic,Annual,383,3,1
24784,30,Male,39,20,8,20,Standard,Annual,701,11,1
12077,48,Male,47,20,3,24,Basic,Quarterly,362,21,0
20473,43,Male,9,27,9,22,Premium,Annual,554,19,0
11180,65,Female,49,27,5,18,Standard,Annual,793,24,1
37137,40,Male,25,28,4,27,Basic,Monthly,192,9,0
5915,38,Male,27,19,7,24,Standard,Quarterly,705,14,1
49609,29,Female,33,16,8,19,Premium,Monthly,392,23,1
59543,59,Male,29,2,10,13,Premium,Monthly,209,15,1
38166,20,Female,30,30,0,1,Premium,Annual,272,1,0
35477,57,Male,7,23,6,13,Basic,Quarterly,937,23,0
53632,65,Female,60,25,9,23,Standard,Annual,341,7,1
16481,30,Female,29,30,1,24,Basic,Annual,229,17,1
28084,49,Male,1,15,5,10,Standard,Annual,562,8,0
3131,40,Female,5,29,8,28,Standard,Monthly,602,15,1
8016,20,Female,43,22,1,7,Standard,Annual,268,20,0
27051,32,Female,49,16,4,0,Standard,Monthly,606,24,0
6781,19,Female,49,1,8,29,Premium,Quarterly,406,13,1
44892,35,Male,24,7,8,0,Basic,Quarterly,791,22,0
6619,19,Female,50,18,3,11,Premium,Quarterly,381,2,0
35396,63,Male,4,28,0,23,Basic,Monthly,786,1,0
20158,42,Female,42,22,1,4,Basic,Annual,165,27,0
10560,51,Male,21,11,0,6,Premium,Monthly,555,19,0
35008,43,Female,13,17,2,21,Standard,Quarterly,722,28,0
20048,22,Female,18,15,10,9,Basic,Quarterly,988,21,0
27658,29,Male,48,19,10,6,Basic,Annual,506,25,0
33313,38,Female,25,23,7,5,Standard,Annual,350,8,0
9400,28,Female,22,9,8,10,Basic,Monthly,934,28,0
11220,47,Female,11,25,8,6,Standard,Quarterly,916,28,0
46708,32,Female,4,17,1,26,Standard,Quarterly,493,14,1
56029,23,Female,15,2,0,25,Premium,Annual,342,29,1
35158,25,Female,22,11,8,28,Basic,Monthly,623,1,1
37030,60,Male,39,6,4,13,Standard,Annual,926,14,0
9785,49,Female,15,16,4,17,Premium,Quarterly,820,25,0
48672,64,Male,56,22,10,29,Standard,Monthly,450,23,1
55163,53,Female,45,25,5,23,Standard,Quarterly,344,24,1
43352,26,Female,4,21,6,12,Premium,Quarterly,301,22,0
46348,25,Female,10,15,3,23,Premium,Monthly,170,28,1
41341,34,Female,56,1,10,2,Premium,Annual,165,4,1
33823,38,Female,42,10,6,0,Premium,Monthly,743,17,0
20257,29,Male,41,17,10,16,Basic,Monthly,865,17,1
27207,18,Female,56,24,4,17,Standard,Quarterly,981,1,0
29733,57,Female,47,10,9,7,Standard,Quarterly,920,14,0
16227,39,Female,14,14,5,27,Basic,Quarterly,759,27,0
52024,29,Female,46,8,5,16,Basic,Annual,484,10,1
5592,27,Female,29,23,6,4,Premium,Annual,245,15,0
59528,21,Male,35,7,7,21,Premium,Quarterly,906,3,1
48090,59,Male,13,1,10,4,Basic,Annual,764,15,1
64141,32,Female,40,21,5,22,Premium,Quarterly,308,13,1
19286,52,Female,55,21,0,2,Basic,Quarterly,514,30,0
37037,37,Female,3,8,8,29,Standard,Monthly,652,26,1
14747,25,Male,50,9,5,12,Basic,Annual,849,19,0
53374,35,Female,38,12,2,21,Standard,Annual,353,3,1
633,64,Female,6,7,9,12,Premium,Monthly,553,13,0
55925,40,Male,55,21,10,22,Premium,Annual,120,27,1
41937,21,Female,7,19,8,30,Basic,Monthly,269,25,1
47368,39,Female,44,10,9,17,Standard,Annual,706,27,1
4536,29,Male,40,9,9,13,Standard,Monthly,454,10,0
29850,34,Female,60,20,9,16,Premium,Annual,794,16,1
22354,59,Female,8,9,8,23,Basic,Monthly,349,17,1
43315,64,Female,18,30,0,29,Premium,Annual,109,27,1
43095,65,Female,47,9,1,18,Basic,Annual,228,6,0
12675,56,Male,31,24,5,15,Standard,Monthly,707,20,0
35166,21,Female,12,17,1,10,Standard,Annual,944,15,0
31206,44,Male,9,12,2,16,Premium,Quarterly,422,15,0
36953,31,Male,27,4,0,8,Standard,Annual,188,29,0
25468,45,Male,50,24,9,14,Basic,Annual,732,2,0
2577,47,Male,48,18,4,30,Premium,Quarterly,845,15,0
35142,42,Female,19,6,6,28,Premium,Annual,834,9,0
1757,58,Female,31,15,0,5,Premium,Quarterly,981,18,0
60478,31,Female,37,11,8,19,Standard,Annual,937,20,1
58224,28,Male,45,29,8,25,Basic,Monthly,288,29,1
57038,45,Male,36,16,5,17,Premium,Quarterly,518,28,1
56481,34,Female,28,26,10,16,Basic,Monthly,407,5,1
37139,46,Female,57,6,1,12,Premium,Annual,309,21,0
58748,54,Male,48,2,9,29,Basic,Quarterly,757,7,1
64019,26,Female,31,22,10,25,Premium,Annual,776,11,1
46873,46,Male,31,7,9,21,Basic,Annual,274,17,1
22025,55,Female,50,19,7,25,Premium,Annual,889,12,1
11237,55,Female,60,8,4,12,Standard,Annual,510,24,0
25386,21,Male,34,14,2,29,Premium,Monthly,941,8,0
25672,26,Male,14,15,2,6,Basic,Monthly,650,22,0
35284,25,Male,3,19,4,30,Basic,Monthly,139,9,0
27008,32,Female,50,28,7,1,Premium,Annual,367,18,0
37031,19,Female,36,6,6,25,Standard,Annual,337,7,1
56120,27,Female,38,30,10,21,Standard,Quarterly,126,13,1
9664,65,Male,52,26,7,0,Premium,Monthly,133,12,0
16800,37,Female,37,8,3,5,Standard,Monthly,340,30,0
15151,27,Female,51,14,1,5,Standard,Annual,999,3,0
38547,64,Male,16,15,10,10,Premium,Quarterly,145,18,0
23573,41,Male,50,14,1,8,Standard,Monthly,912,15,0
59655,51,Male,33,3,4,17,Premium,Quarterly,812,8,1
36464,41,Female,30,25,2,30,Premium,Monthly,176,29,1
17095,63,Male,42,7,8,13,Basic,Monthly,121,23,0
898,47,Female,54,11,0,23,Basic,Annual,550,2,0
63517,61,Male,1,3,3,15,Basic,Quarterly,584,11,1
11721,46,Male,7,1,2,17,Standard,Quarterly,661,4,0
37272,64,Male,49,14,6,20,Standard,Annual,549,23,1
38642,54,Male,27,6,5,25,Standard,Quarterly,381,3,1
60645,31,Male,34,23,9,29,Standard,Quarterly,996,6,1
25826,26,Male,22,4,2,3,Basic,Monthly,705,13,0
50045,24,Female,19,23,2,21,Premium,Monthly,970,8,1
56734,31,Male,31,19,7,20,Standard,Quarterly,484,16,1
34264,49,Female,44,29,3,14,Standard,Monthly,729,22,0
58887,44,Male,29,11,7,28,Premium,Quarterly,431,30,1
691,43,Female,17,15,5,24,Standard,Quarterly,853,25,0
46729,47,Male,8,1,2,26,Standard,Annual,441,8,1
36860,51,Female,24,19,5,3,Standard,Quarterly,495,2,0
57870,60,Male,21,3,5,2,Basic,Annual,711,13,1
35657,37,Female,55,30,8,4,Basic,Annual,970,20,0
51542,52,Male,40,14,5,29,Basic,Quarterly,847,7,1
37697,35,Male,23,14,4,1,Premium,Annual,970,25,0
50676,39,Male,34,1,9,15,Basic,Annual,226,29,1
49951,52,Male,39,27,5,29,Standard,Quarterly,211,2,1
19518,65,Male,4,4,8,28,Basic,Quarterly,846,1,1
5207,24,Female,1,23,4,28,Basic,Annual,107,28,1
61308,29,Male,44,6,8,24,Standard,Quarterly,428,21,1
17791,50,Male,39,19,7,7,Standard,Quarterly,721,12,0
36088,46,Male,16,23,7,2,Premium,Annual,579,15,0
3575,42,Male,41,18,10,8,Basic,Monthly,778,24,0
917,25,Female,48,6,2,0,Premium,Annual,446,6,0
16912,46,Male,10,4,6,14,Premium,Annual,756,26,0
22728,54,Male,36,27,6,14,Basic,Quarterly,784,8,0
56354,23,Male,55,15,7,30,Standard,Quarterly,413,26,1
23040,44,Female,17,29,3,20,Premium,Annual,809,4,0
31286,56,Female,42,10,2,9,Standard,Annual,605,20,0
19204,65,Female,11,29,0,0,Premium,Quarterly,484,19,0
11137,57,Male,41,23,4,19,Standard,Quarterly,301,26,0
58317,37,Female,44,25,2,27,Premium,Quarterly,214,27,1
42466,56,Male,8,29,0,10,Basic,Monthly,963,23,0
62763,57,Male,53,24,6,29,Basic,Monthly,479,18,1
29893,62,Male,40,14,3,11,Standard,Monthly,282,13,0
39033,57,Female,41,6,7,16,Standard,Monthly,390,10,1
19397,54,Female,26,15,0,2,Standard,Quarterly,896,21,0
33698,40,Female,11,11,0,2,Premium,Monthly,871,30,0
12420,49,Female,21,22,5,13,Premium,Quarterly,445,22,0
4020,64,Male,11,30,4,13,Standard,Quarterly,208,27,0
27080,32,Female,33,2,0,20,Basic,Quarterly,540,5,0
24189,24,Male,10,24,4,18,Basic,Quarterly,391,2,0
22492,29,Female,8,26,5,27,Premium,Monthly,148,10,1
27589,22,Female,29,21,9,27,Basic,Monthly,697,14,1
15457,47,Female,6,11,0,25,Standard,Quarterly,933,3,0
17159,63,Female,12,13,5,12,Basic,Annual,251,21,0
53182,65,Female,50,3,6,22,Standard,Monthly,851,17,1
18016,39,Female,34,13,3,24,Standard,Monthly,466,19,1
40892,34,Female,34,25,7,29,Basic,Annual,326,17,1
39198,53,Male,4,20,10,27,Premium,Monthly,447,15,0
6807,57,Female,43,30,5,27,Premium,Monthly,573,2,1
42685,65,Female,37,11,10,27,Basic,Annual,203,4,1
31213,47,Female,51,29,6,6,Premium,Annual,764,15,0
35519,52,Male,8,2,9,15,Premium,Quarterly,740,9,1
49048,61,Female,52,23,8,19,Basic,Quarterly,689,12,1
44359,57,Male,54,22,5,4,Premium,Quarterly,398,18,0
57996,53,Male,34,25,10,20,Basic,Quarterly,885,2,1
16451,24,Female,41,21,10,27,Premium,Monthly,398,12,1
23672,49,Male,29,17,9,9,Premium,Quarterly,520,6,0
30277,40,Male,22,7,6,13,Premium,Annual,725,12,0
39160,43,Male,48,20,8,29,Premium,Quarterly,657,20,1
43745,32,Female,2,21,3,10,Premium,Annual,983,8,0
26509,64,Female,14,4,8,0,Standard,Quarterly,426,24,1
25568,45,Male,7,24,5,19,Premium,Quarterly,475,8,0
